Filename,Component,Volume,Centerline Length
sub732_pos-supine_scan-1.mha,1,1967687.0,38377
sub732_pos-supine_scan-1.mha,2,194.0,2
sub746_pos-supine_scan-1.mha,1,2482854.0,213487
sub746_pos-prone_scan-1.mha,1,1938550.0,193835
sub747_pos-supine_scan-1.mha,1,2768034.0,7620
sub747_pos-prone_scan-1.mha,1,488429.0,6368
sub747_pos-prone_scan-1.mha,2,2097197.0,3115
sub749_pos-supine_scan-1.mha,1,1638585.0,18642
sub758_pos-supine_scan-1.mha,1,1781383.0,6720
sub761_pos-prone_scan-1.mha,1,2002940.0,7975
sub761_pos-prone_scan-1.mha,2,112.0,2
sub761_pos-supine_scan-1.mha,1,1940964.0,7193
sub762_pos-prone_scan-1.mha,1,1632967.0,2791
sub768_pos-prone_scan-1.mha,1,2060064.0,4000
sub769_pos-prone_scan-1.mha,1,2134816.0,8318
sub771_pos-supine_scan-1.mha,1,2567344.0,3154
sub771_pos-prone_scan-1.mha,1,2677702.0,3438
sub772_pos-prone_scan-1.mha,1,1553395.0,24579
sub775_pos-prone_scan-1.mha,1,2256317.0,17085
sub775_pos-supine_scan-1.mha,1,2411702.0,18291
sub777_pos-prone_scan-1.mha,1,1039824.0,20781
sub778_pos-supine_scan-1.mha,1,206603.0,9766
sub778_pos-supine_scan-1.mha,2,1147680.0,3877
sub783_pos-prone_scan-1.mha,1,1931562.0,51768
sub783_pos-supine_scan-1.mha,1,2370539.0,79921
sub786_pos-prone_scan-1.mha,1,1216425.0,150148
sub788_pos-supine_scan-1.mha,1,1189139.0,4469
sub789_pos-prone_scan-1.mha,1,1598934.0,3162
sub789_pos-supine_scan-1.mha,1,1923744.0,3878
sub791_pos-prone_scan-1.mha,1,1784652.0,9922
sub793_pos-supine_scan-1.mha,1,101.0,15
sub793_pos-supine_scan-1.mha,2,120.0,21
sub793_pos-supine_scan-1.mha,3,2103691.0,113564
sub793_pos-supine_scan-1.mha,4,970.0,173
sub793_pos-prone_scan-1.mha,1,1886277.0,145892
sub793_pos-prone_scan-1.mha,2,497.0,56
sub793_pos-prone_scan-1.mha,3,393.0,38
sub793_pos-prone_scan-2.mha,1,1886277.0,145892
sub793_pos-prone_scan-2.mha,2,497.0,56
sub793_pos-prone_scan-2.mha,3,393.0,38
sub793_pos-supine_scan-2.mha,1,101.0,15
sub793_pos-supine_scan-2.mha,2,120.0,21
sub793_pos-supine_scan-2.mha,3,2103691.0,113564
sub793_pos-supine_scan-2.mha,4,970.0,173
sub797_pos-supine_scan-1.mha,1,1024755.0,6249
sub799_pos-prone_scan-1.mha,1,1260008.0,5252
sub799_pos-prone_scan-1.mha,2,369.0,19
sub799_pos-supine_scan-1.mha,1,1292718.0,5611
sub799_pos-supine_scan-1.mha,2,449.0,65
sub807_pos-prone_scan-1.mha,1,1391838.0,5443
sub807_pos-supine_scan-1.mha,1,145.0,52
sub807_pos-supine_scan-1.mha,2,1787863.0,6786
sub809_pos-prone_scan-1.mha,1,2218813.0,57663
sub811_pos-supine_scan-2.mha,1,1796420.0,60934
sub815_pos-prone_scan-1.mha,1,2947768.0,15353
sub819_pos-prone_scan-1.mha,1,2421074.0,21493
sub819_pos-supine_scan-1.mha,1,2865431.0,16634
sub820_pos-supine_scan-1.mha,1,1605378.0,8164
sub822_pos-prone_scan-1.mha,1,1201788.0,26504
sub825_pos-prone_scan-1.mha,1,2259704.0,150203
